1	1	5	6	2	0	0	0	0	0
2	2	6	7	3	0	0	0	0	0
3	3	7	8	4	0	0	0	0	0
4	5	9	10	6	0	0	0	0	0
5	6	10	11	7	0	0	0	0	0
6	7	11	12	8	0	0	0	0	0
7	9	13	14	10	0	0	0	0	0
8	10	14	15	11	0	0	0	0	0
9	11	15	16	12	0	0	0	0	0
10	1	2	20	17	0	0	0	0	0
11	17	20	21	18	0	0	0	0	0
12	18	21	22	19	0	0	0	0	0
13	2	3	23	20	0	0	0	0	0
14	20	23	24	21	0	0	0	0	0
15	21	24	25	22	0	0	0	0	0
16	3	4	26	23	0	0	0	0	0
17	23	26	27	24	0	0	0	0	0
18	24	27	28	25	0	0	0	0	0
19	29	33	34	30	0	0	0	0	0
20	30	34	35	31	0	0	0	0	0
21	31	35	36	32	0	0	0	0	0
22	33	37	38	34	0	0	0	0	0
23	34	38	39	35	0	0	0	0	0
24	35	39	40	36	0	0	0	0	0
25	37	28	27	38	0	0	0	0	0
26	38	27	26	39	0	0	0	0	0
27	39	26	4	40	0	0	0	0	0
28	32	36	44	41	0	0	0	0	0
29	41	44	45	42	0	0	0	0	0
30	42	45	46	43	0	0	0	0	0
31	36	40	47	44	0	0	0	0	0
32	44	47	48	45	0	0	0	0	0
33	45	48	49	46	0	0	0	0	0
34	40	4	50	47	0	0	0	0	0
35	47	50	51	48	0	0	0	0	0
36	48	51	52	49	0	0	0	0	0
37	4	8	53	50	0	0	0	0	0
38	50	53	54	51	0	0	0	0	0
39	51	54	55	52	0	0	0	0	0
40	8	12	56	53	0	0	0	0	0
41	53	56	57	54	0	0	0	0	0
42	54	57	58	55	0	0	0	0	0
43	12	16	59	56	0	0	0	0	0
44	56	59	60	57	0	0	0	0	0
45	57	60	61	58	0	0	0	0	0
