1	0	-20	0	0
2	20	-20	0	0
3	40	-20	0	0
4	60	-20	0	0
5	80	-20	0	0
6	100	-20	0	0
7	0	0	0	0
8	20	0	0	0
9	40	0	0	0
10	60	0	0	0
11	80	0	0	0
12	100	0	0	0
13	0	20	0	0
14	20	20	0	0
15	40	20	0	0
16	60	20	0	0
17	80	20	0	0
18	100	20	0	0
19	10	-20	0	0
20	30	-20	0	0
21	50	-20	0	0
22	70	-20	0	0
23	90	-20	0	0
24	10	0	0	0
25	30	0	0	0
26	50	0	0	0
27	70	0	0	0
28	90	0	0	0
29	10	20	0	0
30	30	20	0	0
31	50	20	0	0
32	70	20	0	0
33	90	20	0	0
34	0	-10	0	0
35	0	10	0	0
36	20	-10	0	0
37	20	10	0	0
38	40	-10	0	0
39	40	10	0	0
40	60	-10	0	0
41	60	10	0	0
42	80	-10	0	0
43	80	10	0	0
44	100	-10	0	0
45	100	10	0	0
